State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev,sum_w
FL,Margate,33063,26.2668618,-80.1774012,52992,46897,36399,1395.54268747096
FL,Palm Beach Gardens,33418,26.8292937,-80.1415752,89094,75464,64135,851.321931063924
FL,Loxahatchee,33470,26.8221163,-80.2801335,86577,76289,56404,1118.29079076471
FL,Oakland Park,33334,26.2010531,-80.1220305,92142,59408,77746,1197.58379219493
FL,New Port Richey,34653,28.2276631,-82.6745711,62740,51202,43436,975.392275008087
FL,Wesley Chapel,33544,28.2245625,-82.3960258,78356,66436,48227,916.124676221945
FL,Fort Lauderdale,33304,26.1487307,-80.1251069,90551,71413,72246,657.132624352314
FL,Fort Lauderdale,33316,26.1070531,-80.1257198,72177,52255,65745,1154.71131863814
FL,Ft Lauderdale,33312,26.0986229,-80.1783391,73629,62399,59806,1002.66755749346
FL,Lake Wales,33859,27.8028653,-81.6057106,45047,33794,37425,671.979214434273
FL,Bowling Green,33834,27.6793689,-81.7712737,43710,37219,31310,670.748095281163
FL,Lauderdale Lakes,33319,26.1671006,-80.207239,41149,33803,29156,1037.34274754095
FL,Gainesville,32609,29.7905613,-82.2860259,49217,43804,33722,1097.28665997938
FL,Longwood,32750,28.6728411,-81.3436029,46040,34285,40079,530.076908562133
FL,Bushnell,33513,28.6670508,-82.2136322,48152,34346,44601,763.304840843317
FL,The Villages,32162,28.9403323,-82.0047573,63997,52600,44858,3435.60286268266
FL,Sunrise,33351,26.164545,-80.311695,90445,81821,62013,758.485322283631
FL,Pierson,32180,29.2362458,-81.3967883,58420,50038,42064,888.467739939688
FL,Plantation,33313,26.1412642,-80.2306721,40738,32122,33779,1215.79057202304
FL,Chipley,32428,30.787334,-85.5911197,46034,34284,40023,890.560080232341
FL,Gainesville,32641,29.6280683,-82.2957762,64930,35530,67364,254.257471274143
FL,Gainesville,32605,29.6760052,-82.3672989,76106,63281,61627,450.548872683855
FL,Gainesville,32607,29.6494075,-82.3932797,24249,20768,21850,264.582499444568
FL,High Springs,32643,29.7795968,-82.5827165,44916,34472,30253,436.75721797889
FL,Newberry,32669,29.6023486,-82.5289138,121808,111700,67390,382.73442426778
FL,Sunrise,33322,26.1424459,-80.2633541,51301,41974,41218,1615.67251407709
FL,Glen St Mary,32040,30.3515444,-82.3680283,45447,30395,35654,179.514405380721
FL,Youngstown,32466,30.3986805,-85.4589909,36839,31526,27844,692.669306339379
FL,Panama City,32404,30.1590423,-85.5804705,40465,33102,31036,379.455250924482
FL,Panama City,32405,30.2225165,-85.6125412,78161,71581,50603,685.756150077048
FL,Lynn Haven,32444,30.2523874,-85.6570481,35894,27531,35483,258.793829060813
FL,Panama City,32401,30.1449083,-85.6484407,82936,69516,61840,263.118359338974
FL,Plantation,33317,26.1145791,-80.2311409,107923,104978,53936,464.794102595936
FL,Panama City Beach,32408,30.1633541,-85.7617369,54855,47268,27693,189.793251704059
FL,Panama City Beach,32407,30.1805956,-85.8059897,49163,38191,35779,118.695826343325
FL,Starke,32091,29.9814253,-82.1954666,64434,46973,53664,275.192460828213
FL,Titusville,32780,28.5957528,-80.8360616,65883,53892,51507,550.614398020337
FL,Cocoa,32927,28.4149031,-80.7501254,76779,62599,56018,308.248678547475
FL,Davie,33328,26.079156,-80.2747834,116368,119717,63178,609.918888319108
FL,Rockledge,32955,28.2753422,-80.7117996,63868,43686,56118,1206.02958044075
FL,Weston,33332,26.04859,-80.4102923,116252,113537,66890,422.400930320943
FL,Palm Bay,32905,28.023195,-80.6335609,41232,33478,40246,597.546307891207
FL,Melbourne,32901,28.0573051,-80.6106396,26278,19213,19696,424.52255456618
FL,Merritt Island,32952,28.3923959,-80.6745174,89031,82263,57734,482.935628344498
FL,Cooper City,33330,26.0534317,-80.2883464,126804,119285,71321,338.104189503147
FL,Deerfield Beach,33442,26.3223877,-80.1441788,66283,58725,50260,505.167625432352
FL,Dania Beach,33004,26.0433113,-80.1328042,69836,64961,45676,339.345094615726
FL,Coconut Creek,33073,26.3109595,-80.1779955,47168,41619,25176,197.058269113424
FL,Archer,32618,29.5228298,-82.4729903,86873,70501,66765,1463.86615028475
FL,Hollywood,33020,26.0158107,-80.1413969,33011,23083,34875,945.038578574595
FL,Pompano Beach,33060,26.2386183,-80.1329679,31313,23489,28641,865.768355989629
FL,Pompano Beach,33069,26.2197931,-80.1627248,57402,44409,42228,856.102489678008
FL,Hollywood,33024,26.0279146,-80.2309151,69450,59784,52635,1146.73148947696
FL,Miramar,33023,25.9916696,-80.2159699,49941,38868,33934,1110.59799721985
FL,Fort Lauderdale,33301,26.1222046,-80.1412557,70637,61270,56760,791.410302746072
FL,Fort Lauderdale,33315,26.096377,-80.1528724,52011,28851,50188,225.919209594633
FL,Hallandale Beach,33009,25.9809538,-80.1320214,60770,36763,63675,1306.27446826656
FL,Sunrise,33325,26.1433192,-80.3341825,96716,300000,69494,274.52136717645
FL,Plantation,33324,26.1277513,-80.2921213,65196,54111,35921,402.5851142984
FL,Weston,33326,26.1027595,-80.3809625,112109,106177,63405,145.32365235589
FL,Southwest Ranches,33331,26.0489699,-80.3647642,156828,173899,81367,51.7263558184506
FL,Cooper City,33026,26.0421575,-80.2825623,134329,300000,66486,136.08933142988
FL,Hollywood,33021,26.0499032,-80.1814849,28477,24405,23481,605.152634306219
FL,Miramar,33029,26.0003387,-80.3860597,101081,92036,65082,507.986634604646
FL,Pembroke Pines,33025,26.0044651,-80.2916826,66885,65580,36106,1170.51361783717
FL,Pembroke Pines,33028,26.0005629,-80.3169994,22650,17194,18845,1469.93603532467
FL,Clarksville,32430,30.3817348,-85.2758361,47372,42002,33100,224.357677641872
FL,Pt Charlotte,33983,26.9716423,-81.9870105,55513,43573,42948,358.250716542869
FL,Punta Gorda,33950,26.9250173,-82.0832548,83924,68903,63775,423.540531251331
FL,Punta Gorda,33982,26.9228858,-81.9798758,65700,66041,38670,557.110371859495
FL,Port Charlotte,33952,27.0096816,-82.1005755,47931,300000,24540,407.155593547218
FL,Port Charlotte,33948,26.9888622,-82.1303088,45317,38130,31829,558.183595133502
FL,Port Charlotte,33980,26.9575363,-82.0993051,87201,68765,63189,299.717031845581
FL,Port Charlotte,33981,26.9510061,-82.2407712,53533,300000,42241,471.256348417737
FL,Englewood,34224,26.9291026,-82.3247884,43482,42869,22163,270.823896142157
FL,Rotonda West,33947,26.8921808,-82.2476994,77971,63223,58076,422.680981509639
FL,Citrus Springs,34434,28.9799752,-82.3767355,43255,34484,29519,394.487844997371
FL,Citrus Springs,34433,28.9459325,-82.515756,68865,52478,59132,1503.93664975388
FL,Homosassa,34448,28.8475484,-82.5505834,45391,37636,38755,465.414915691537
FL,Inverness,34450,28.8614838,-82.3005983,60052,45902,52249,444.552214711034
FL,Floral City,34436,28.7648197,-82.258136,36894,24525,35805,525.610288147169
FL,Lecanto,34461,28.7999823,-82.5414945,35993,16433,45695,494.815228807947
FL,Homosassa,34487,28.7627759,-82.6439496,35127,26218,28069,228.987802071115
FL,Middleburg,32068,30.0815214,-81.9007375,63066,49944,47652,307.215332237613
FL,Orange Park,32003,30.0845594,-81.7284417,69705,300000,29579,198.385735153379
FL,Keystone Heights,32656,29.8076103,-81.9422398,49269,38761,41191,499.984089034339
FL,Naples,34102,26.1699418,-81.795686,92865,75279,71040,178.889079397264
FL,Naples,34108,26.3046368,-81.8243198,87073,300000,62924,417.94349754185
FL,Naples,34103,26.236241,-81.8067462,95546,76895,63336,180.920778154848
FL,Naples,34116,26.1920699,-81.6938904,46406,300000,25643,338.491989384548
FL,Naples,34117,26.1808108,-81.6053722,67851,56485,49836,174.955081448435
FL,Naples,34104,26.1322772,-81.6993897,57004,41489,53791,440.71348409612
FL,Naples,34112,26.1301732,-81.7566346,76309,79509,49301,98.1603599799435
FL,Naples,34113,26.0393847,-81.7471377,50742,38666,46304,541.778902270146
FL,Marco Island,34145,25.9622306,-81.7344795,111281,97538,83476,153.187139940291
FL,Naples,34114,26.0525458,-81.6898712,71584,47298,60437,273.39031819953
FL,Immokalee,34142,26.2762049,-81.342054,90483,84411,48776,646.347167111698
FL,White Springs,32096,30.275749,-82.7113517,64677,300000,60351,343.590749663537
FL,Lake City,32025,30.188127,-82.6226571,48348,40683,35149,176.128858530339
FL,Lake City,32024,30.152888,-82.7374483,64372,60492,40855,589.140604094822
FL,Arcadia,34266,27.2745585,-81.7016476,45427,33206,38637,351.320950528978
FL,Arcadia,34269,27.0662943,-81.9872038,55432,45821,38837,407.68849047438
FL,Jacksonville,32208,30.380419,-81.6433674,22488,20336,22050,189.684437914513
FL,Jacksonville,32207,30.3028846,-81.6373406,36789,29766,35210,206.227341427468
FL,Jacksonville,32209,30.3316498,-81.651717,13508,11099,10184,448.972
FL,Jacksonville,32205,30.2929776,-81.7059131,81222,300000,40006,159.257145905739
FL,Jacksonville,32254,30.3450251,-81.7086597,35514,25471,31128,279.82399655486
FL,Jacksonville,32218,30.5070846,-81.5979896,79254,300000,59626,194.793615216257
FL,Jacksonville,32219,30.3957427,-81.7352594,37429,27197,44810,101.326394646186
FL,Jacksonville,32221,30.3081835,-81.8125858,95659,80713,63897,439.465069779271
FL,Jacksonville,32210,30.2929567,-81.7604717,32234,21983,24663,491.720451163511
FL,Jacksonville,32244,30.2379183,-81.7270959,42575,37446,30676,341.39221408149
FL,Orange Park,32065,30.1582259,-81.8214462,93520,88279,51569,1785.16627865983
FL,Atlantic Beach,32233,30.3644818,-81.4179801,40672,32107,29670,645.076642588367
FL,Jacksonville Beach,32250,30.2971204,-81.4125149,68422,67066,37228,313.250528462047
FL,Jacksonville,32246,30.2966255,-81.4749252,83216,76513,50166,329.173981029842
FL,Jacksonville,32224,30.2986914,-81.4501939,77625,300000,42129,116.22696985831
FL,Jacksonville,32225,30.3686007,-81.4952613,107650,100253,70083,314.608129769675
FL,Jacksonville,32258,30.174473,-81.5357813,81834,80784,55893,221.785257067202
FL,Jacksonville,32211,30.3556081,-81.6086069,56366,39645,44893,457.051135356504
FL,Jacksonville,32216,30.2975978,-81.5824574,74636,66153,42531,305.050740525864
FL,Jacksonville,32217,30.2519335,-81.6085062,26764,16659,27068,452.514359032435
FL,Jacksonville,32257,30.195021,-81.603842,69841,300000,40724,488.544239628022
FL,Jacksonville,32223,30.1647831,-81.615291,90677,85950,49773,165.52051717079
FL,Baldwin,32234,30.2737719,-81.9400913,40461,35084,24709,207.130827486579
FL,Pensacola,32503,30.4134307,-87.2015726,54750,300000,33356,174.725630979363
FL,Pensacola,32504,30.4955186,-87.1826546,61810,59708,39897,453.10921256109
FL,Pensacola,32511,30.4003904,-87.2939555,48864,300000,20717,170.895285620407
FL,Pensacola,32526,30.5086926,-87.3264917,66298,59475,42357,859.08591040654
FL,Pensacola,32514,30.5063693,-87.2023741,45076,300000,36397,846.651643440216
FL,Cantonment,32533,30.6287515,-87.2936605,91005,88739,54021,99.3897383347747
FL,Walnut Hill,32568,30.857839,-87.3810901,49882,38324,38859,354.489899704408
FL,Sopchoppy,32358,29.9164013,-84.5712151,33351,26230,25346,257.456784958714
FL,Apalachicola,32320,29.603101,-85.0093704,54845,56171,43108,131.093465184986
FL,Quincy,32352,30.6565708,-84.6381265,59416,300000,42733,273.194318397043
FL,Quincy,32351,30.6150325,-84.5658043,49356,31874,50408,357.749179500402
FL,Old Town,32680,29.6383351,-82.9151916,59472,47876,45629,261.991468563553
FL,Wewahitchka,32465,30.0606837,-85.2465871,48055,30056,45464,475.641393849251
FL,Port St Joe,32456,29.8243304,-85.2028016,52512,36511,38953,153.928379383321
FL,Wauchula,33873,27.6047539,-81.7890112,53139,42280,35415,281.256594666069
FL,Naples,34119,26.2275991,-81.7108796,96878,79191,67376,1012.99638034018
FL,Clewiston,33440,26.7032433,-80.9759517,46491,300000,17681,109.930032588991
FL,Webster,33597,28.5558123,-82.1469495,50095,36628,33040,475.685581674981
FL,Weeki Wachee,34607,28.5424777,-82.4003373,45666,25177,37426,231.689491046856
FL,Sebring,33872,27.5077843,-81.5033692,56143,39523,46199,821.874461937511
FL,Sebring,33875,27.4295448,-81.4402878,39449,31416,33761,417.922605966156
FL,Tampa,33604,28.0246393,-82.4446021,37735,29214,35445,417.311881848519
FL,Tampa,33603,27.9874353,-82.4644384,42789,32036,31375,382.387648932835
FL,Tampa,33606,27.9215781,-82.4558733,113069,300000,67318,89.791988888961
FL,Tampa,33609,27.9409044,-82.4957989,58746,50846,55092,276.279019126699
FL,Fort White,32038,29.9544921,-82.6657374,53918,34093,53905,1492.46759958899
FL,Tampa,33616,27.8706246,-82.5132337,41217,22617,42331,511.583773068607
FL,Plant City,33565,28.0529254,-82.1582516,58908,300000,37203,370.686630441073
FL,Thonotosassa,33592,28.0613829,-82.3005604,40613,27426,43920,454.416824124715
FL,Tampa,33626,28.0709086,-82.6113342,108261,94645,64748,735.710723723942
FL,Lutz,33558,28.1656715,-82.4978409,102919,300000,57939,483.070143092568
FL,Tampa,33635,28.02054,-82.6179475,45212,41755,26477,340.087700042083
FL,Dover,33527,27.9737491,-82.2128059,43373,27902,44596,303.9589964088
FL,Plant City,33566,27.9779648,-82.0957088,57782,52300,46960,523.145637701725
FL,Valrico,33596,27.889643,-82.2115603,119178,103619,74491,292.710396705798
FL,Riverview,33578,27.868985,-82.3635165,52808,35770,55983,364.460129954802
FL,Wimauma,33598,27.7002411,-82.2198482,42921,35998,32777,235.325001933324
FL,Lithia,33547,27.8479235,-82.2178,119950,116789,73668,746.878515154802
FL,Vero Beach,32960,27.6494248,-80.4298251,69238,46342,66705,140.128423766095
FL,Vero Beach,32962,27.5715307,-80.3935122,47987,33170,40806,979.854378480086
FL,Marianna,32448,30.62318,-85.3047845,41979,35046,28506,321.457129235218
FL,Monticello,32344,30.3165567,-83.9562099,69011,40557,59874,188.429136511255
FL,Leesburg,34788,28.8501794,-81.8199482,74368,58796,64910,421.048532814261
FL,Tavares,32778,28.8199403,-81.7280134,37847,300000,23763,415.160013916717
FL,Sorrento,32776,28.820155,-81.5088937,75879,71361,36170,385.903826645293
FL,Mascotte,34753,28.6209928,-81.9222133,61493,58811,33583,952.749150689407
FL,Fort Myers,33901,26.6319098,-81.8949363,80581,300000,61872,88.5961566756092
FL,Fort Myers,33908,26.5301172,-81.9181539,49171,43276,34300,316.95461287514
FL,Cape Coral,33909,26.6821307,-81.9383043,54926,46885,34594,384.449655460935
FL,Cape Coral,33914,26.555864,-81.9992476,68235,64071,55266,279.21865513088
FL,Fort Myers,33913,26.5955565,-81.7290963,30708,28706,19625,425.52503219024
FL,Lehigh Acres,33936,26.626544,-81.6335223,67589,300000,41060,248.489297358607
FL,Jacksonville,32256,30.1990313,-81.5302009,69317,51507,56235,2008.65123004183
FL,Bonita Springs,34135,26.350136,-81.7776666,55306,50101,33148,393.081375577713
FL,Bokeelia,33922,26.6318488,-82.1641581,57473,300000,30480,78.8636122096629
FL,Jacksonville,32277,30.3611074,-81.581521,51362,42273,39477,1435.92257402454
FL,Sanibel,33957,26.4604768,-82.1003806,72828,51658,67866,187.289497707697
FL,Tallahassee,32301,30.4180034,-84.2394517,53274,48248,38453,482.64360560573
FL,Tallahassee,32308,30.4618674,-84.269205,65092,42408,68330,340.38696172026
FL,Tallahassee,32304,30.4602488,-84.2970839,19602,11275,20658,638.617470855118
FL,Tallahassee,32305,30.383234,-84.257775,36909,38583,25741,524.34607089915
FL,Tallahassee,32309,30.5600743,-84.07837,111116,300000,51124,169.717127160886
FL,Tallahassee,32317,30.3976539,-84.120929,97317,300000,60717,226.68568615791
FL,Williston,32696,29.449,-82.4782593,50151,24508,50496,252.2920341775
FL,Bristol,32321,30.2896579,-84.9882212,48962,29481,54205,472.174756517728
FL,Greenville,32331,30.454745,-83.5777738,55223,29579,56642,217.985182120746
FL,Bradenton,34203,27.4378501,-82.5500584,32790,23495,29948,446.980704062887
FL,Bradenton,34207,27.435649,-82.586023,33035,27346,22329,759.454784974719
FL,Bradenton,34206,27.4945716,-82.5522957,54436,42394,50041,206.761465973443
FL,Holmes Beach,34217,27.5237372,-82.7240226,86109,74862,63924,114.358622370843
FL,Parrish,34219,27.5331329,-82.3885406,93573,76896,59247,395.042240370951
FL,Bradenton,34202,27.424147,-82.4388763,84754,79926,47734,300.409270765414
FL,Bradenton,34212,27.5073876,-82.4493935,90272,89549,52915,279.87997274942
FL,Silver Springs,34488,29.3160594,-81.7623823,44126,38617,40454,210.322960834831
FL,Altoona,32702,29.0289032,-81.7333877,38781,31944,32227,280.426122716942
FL,Summerfield,34491,28.9824454,-82.0086785,44885,38003,24833,737.910833922713
FL,Belleview,34420,29.0462735,-82.1428576,52911,35488,51890,208.926645865986
FL,Ocala,34473,28.9940718,-82.1881385,46080,300000,29718,634.822258217015
FL,Ocala,34472,29.1128403,-82.0311855,25917,23498,19777,394.983846514966
FL,Ocala,34470,29.2139214,-82.088845,20620,16771,14565,450.319022174812
FL,Ocala,34471,29.1877777,-82.146557,15035,11109,13336,192.920570662827
FL,Ocala,34481,29.1136931,-82.2809667,68802,54815,51841,861.732691646829
FL,Dunnellon,34432,29.0671554,-82.4133784,52976,44087,43881,361.08812858451
FL,Stuart,34996,27.1940522,-80.1974561,155568,189034,95170,69.0628172610886
FL,Indiantown,34956,27.0929092,-80.4737713,50915,38603,35457,335.856734974922
FL,North Miami,33168,25.90181,-80.2204024,34900,29292,23490,191.996071017357
IL,Okawville,62271,38.391286,-89.486764,71437,66673,41043,54.7971796324776
IL,Algonquin,60102,42.162506,-88.315603,106896,97339,65244,2760.56468571843
IL,Alsip,60803,41.67027,-87.737085,63628,54141,44486,4175.14901077331
IL,Anna,62906,37.467108,-89.234522,52689,34614,54128,1246.3866184517
IL,Cherry,61317,41.471669,-89.248285,58032,50046,49740,48.6316827876111
IL,Ashmore,61912,39.53051,-88.020212,59163,53926,45135,207.021993055518
IL,Augusta,62311,40.230927,-90.949788,50335,35798,41685,182.161633122653
IL,Canton,61520,40.512612,-89.915609,49172,49925,38228,52.6979076398622
IL,Bartelso,62218,38.537311,-89.467278,84618,83031,51838,90.7949786706917
IL,Barry,62312,39.729438,-90.909282,30571,24813,25852,73.931658854523
IL,Westville,61883,40.06076,-87.632829,45795,40716,34943,94.4617978494868
IL,Bement,61813,39.922926,-88.571885,66427,55490,49667,406.083896986952
IL,Bethalto,62010,38.902967,-90.053468,66923,58362,50946,2053.79047234135
IL,Blue Island,60406,41.65757,-87.681126,49200,37229,44895,5959.43270918999
IL,Macon,62544,39.765489,-89.047239,74378,300000,48957,49.8650772718909
IL,Breese,62230,38.613802,-89.523713,73627,65250,51816,961.647999133699
IL,Brookfield,60513,41.825059,-87.847546,82820,73287,60424,3279.54159688979
IL,Thawville,60968,40.597661,-88.037451,55922,41661,46858,165.993720201675
IL,Burbank,60459,41.74442,-87.768505,62953,54036,46310,5302.33797552881
IL,Byron,61010,42.127081,-89.262726,63802,48939,46631,859.241048987275
IL,Carterville,62918,37.779795,-89.118231,44915,34643,36873,383.582078011939
IL,Capron,61012,42.398777,-88.738656,57132,53855,39720,332.583143587916
IL,Carpentersville,60110,42.123534,-88.293298,73198,58358,55723,5962.03113939967
IL,Elizabethtown,62931,37.470515,-88.165755,37181,24773,34864,91.5969123344286
IL,Chadwick,61014,42.014236,-89.888442,53555,50854,34160,141.5278956551
IL,Chebanse,60922,41.005876,-87.909738,63893,54398,46834,155.393989708447
IL,Chicago,60608,41.837551,-87.681844,67450,48321,62043,612241.922964245
IL,Cissna Park,60924,40.566716,-87.892311,46745,36387,36294,286.320059623929
IL,Coal City,60416,41.27837,-88.279203,0,0,0,0.0
IL,Collinsville,62234,38.676825,-90.005749,58529,47901,47073,5974.13176481207
IL,Congerville,61729,40.616652,-89.204822,78579,69256,48343,68.0286812921244
IL,Rock Island,61201,41.400186,-90.563242,72012,68322,39674,170.956658679434
IL,Creve Coeur,61610,40.642116,-89.59956,52732,43984,38676,1577.9517856304
IL,Dakota,61018,42.38749,-89.526851,52055,44058,35809,137.628229972583
